,library,dependencies,size,size_full
35,allennlp,ERROR,2034.3640000000003,"1.5G /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/torch 76M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/spacy 62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 60M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/botocore 47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/torchvision 39M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/notebook 31M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pydantic 29M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/blis 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 20M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/transformers 15M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wandb 15M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/lxml 12M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tokenizers 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nltk 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cryptography 9.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jedi 7.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pygments 4.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/widgetsnbextension 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.3M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/srsly 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tornado 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/future 3.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/thinc 2.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/regex 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/sentencepiece 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 2.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cherrypy 2.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbconvert 2.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/joblib 2.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/sacremoses 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/psutil 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 1.6M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/bleach 1.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbformat 1.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pycparser 1004K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jinja2 960K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/lmdb 948K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/qtconsole 932K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ipykernel 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 864K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ipywidgets 860K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyasn1 820K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/py 772K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/traitlets 708K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cheroot 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cffi 660K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/qtpy 620K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/parso 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 576K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/dill 576K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/click 564K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wcwidth 564K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/s3transfer 540K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jsonschema 520K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbclient 492K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/feedparser 468K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tqdm 460K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/gitdb 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 404K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/preshed 396K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/immutables 388K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pexpect 344K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyrsistent 328K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pathy 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 244K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/sortedcontainers 236K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/packaging 228K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/soupsieve 228K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/rsa 212K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/testpath 192K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/promise 172K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/typer 160K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wasabi 160K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/smmap 156K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jmespath 124K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/send2trash 124K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cymem 120K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/toml 120K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tempora 120K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/defusedxml 116K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/murmurhash 116K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/catalogue 112K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cachetools 108K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/terminado 108K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pluggy 104K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markupsafe 88K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ptyprocess 84K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/webencodings 76K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/backcall 64K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/munch 60K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pathtools 56K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/shortuuid 44K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/overrides 32K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytest 28K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/iniconfig 24K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/contextvars 16K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/subprocess32
"
36,zeep,"['requests-toolbelt', 'attrs', 'appdirs', 'lxml', 'requests', 'defusedxml', 'cached-property', 'isodate', 'requests-file', 'pytz']",23.012000000000004,"15M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/lxml 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 956K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/zeep 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 264K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/isodate 120K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/defusedxml
"
37,cookiecutter,"['python-slugify', 'six', 'jinja2-time', 'poyo', 'requests', 'click', 'binaryornot', 'Jinja2']",6.440000000000001,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 1004K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jinja2 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/click 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 460K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/arrow 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 208K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cookiecutter 104K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markupsafe 64K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/poyo 36K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/binaryornot
"
38,easydict,[],0.016000000000000014,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 16K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/easydict
"
39,utm,[],0.04800000000000004,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 48K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/utm
"
40,lightkurve,"['bokeh', 'patsy', 'numpy', 'fbpca', 'memoization', 'requests', 'astropy', 'oktopus', 'tqdm', 'beautifulsoup4', 'matplotlib', 'astroquery', 'uncertainties', 'pandas', 'scipy', 'scikit-learn']",338.232,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 59M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/bokeh 50M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/astropy 47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 20M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/astroquery 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cryptography 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tornado 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/future 2.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyvo 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 2.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/joblib 1.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/lightkurve 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 1.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/patsy 1.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/uncertainties 1.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pycparser 1.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/html5lib 1004K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jinja2 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cffi 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 556K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/autograd 468K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tqdm 448K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jeepney 416K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/memoization 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 292K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/keyring 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 236K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/packaging 228K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/soupsieve 136K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/oktopus 104K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markupsafe 96K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/secretstorage 84K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/webencodings
"
41,numcodecs,['numpy'],48.0,"25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 23M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numcodecs 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
42,pyodbc,ERROR,0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
43,pyreadstat,['pandas'],82.2,"47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 7.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyreadstat 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz
"
44,twisted,"['Automat', 'incremental', 'zope.interface', 'attrs', 'hyperlink', 'constantly']",29.51199999999999,"28M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/twisted 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 596K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 424K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/hyperlink 260K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/automat 172K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/incremental 60K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/constantly
"
45,pyvcf,['setuptools'],0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
46,apipkg,[],0.03200000000000003,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 32K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/apipkg
"
47,prov,"['networkx', 'lxml', 'python-dateutil', 'rdflib']",33.864000000000004,"15M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/lxml 12M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/networkx 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 4.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/prov 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/rdflib 264K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/isodate
"
48,libsass,['six'],0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
49,lark-parser,[],0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
50,ipyparallel,"['ipykernel', 'ipython-genutils', 'traitlets', 'decorator', 'pyzmq', 'ipython', 'python-dateutil', 'tornado', 'jupyter-client']",25.639999999999997,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 9.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jedi 7.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pygments 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tornado 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ipyparallel 932K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ipykernel 772K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/traitlets 620K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/parso 564K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wcwidth 388K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pexpect 88K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ptyprocess 76K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/backcall
"
51,ratelim,['decorator'],0.016000000000000014,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 16K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ratelim
"
52,scikit-hep,"['hepunits', 'uproot', 'awkward', 'matplotlib', 'uproot3', 'uproot3-methods', 'awkward0', 'hepstats', 'particle', 'histoprint', 'decaylanguage', 'numpy', 'iminuit', 'hist', 'mplhep', 'boost-histogram']",241.844,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 38M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/awkward 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/mplhep 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/asdf 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 2.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/uproot 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 1.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/particle 1.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/decaylanguage 1.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/uproot3 1004K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/iminuit 976K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/plumbum 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 876K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/awkward0 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/click 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 540K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jsonschema 468K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tqdm 432K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/hepstats 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 344K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyrsistent 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 264K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/hist 236K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/packaging 156K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jmespath 112K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cachetools 92K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/hepunits 80K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/histoprint
"
53,jeepney,[],0.4480000000000004,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 448K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jeepney
"
54,incremental,[],0.1720000000000006,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 172K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/incremental
"
55,jupyter_nbextensions_configurator,"['jupyter-contrib-core', 'jupyter-core', 'notebook', 'pyyaml', 'tornado', 'traitlets']",72.928,"39M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/notebook 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 9.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jedi 7.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pygments 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tornado 2.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbconvert 1.6M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/bleach 1.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbformat 1.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pycparser 1004K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jinja2 932K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ipykernel 772K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/traitlets 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cffi 620K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/parso 564K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wcwidth 540K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jsonschema 520K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbclient 388K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pexpect 344K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyrsistent 236K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/packaging 212K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/testpath 124K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/send2trash 120K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/defusedxml 108K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/terminado 104K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markupsafe 88K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ptyprocess 84K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/webencodings 76K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/backcall
"
56,colorcet,"['pyct', 'param']",3.4040000000000035,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/colorcet 484K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/param 120K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyct
"
57,execnet,[],0.30400000000000027,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 304K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/execnet
"
58,abtem,"['matplotlib', 'h5py', 'tqdm', 'scipy', 'numpy', 'ase', 'psutil', 'numba', 'imageio', 'pyfftw']",264.06800000000004,"78M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/llvmlite 62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 24M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numba 18M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ase 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 6.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/h5py 6.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyfftw 5.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/imageio 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/psutil 1.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/abtem 468K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tqdm
"
59,pipenv,"['setuptools', 'certifi', 'pip', 'virtualenv-clone', 'virtualenv']",36.987999999999985,"27M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pipenv 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 8.3M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/virtualenv 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/distlib 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi
"
